ID,GEOID,POP,UNIPOP,Block ,LAND,WATER,LAT,LON
1000000US250251606021015,250251606021015,0,0,Block 1015,2963,0,42.4038118,-71.0368165
1000000US250251606021016,250251606021016,0,0,Block 1016,1262,0,42.4037297,-71.038086
1000000US250251606021017,250251606021017,60,0,Block 1017,6602,0,42.4038865,-71.0387376
1000000US250251606021018,250251606021018,25,0,Block 1018,3427,0,42.4033198,-71.0393523
1000000US250251606021019,250251606021019,0,0,Block 1019,9000,0,42.4039128,-71.0301624
1000000US250251606021020,250251606021020,4,0,Block 1020,1260,0,42.4028906,-71.0397646
1000000US250251606021021,250251606021021,0,0,Block 1021,3148,0,42.4026443,-71.0396283
1000000US250251606021022,250251606021022,9,0,Block 1022,2608,0,42.4024661,-71.0400786
1000000US250251606021023,250251606021023,45,0,Block 1023,5877,0,42.4031012,-71.0385734
1000000US250251606021024,250251606021024,114,0,Block 1024,7334,0,42.4035207,-71.0370692
1000000US250251606021025,250251606021025,11,0,Block 1025,8227,0,42.4033974,-71.0354874
1000000US250251606021026,250251606021026,108,0,Block 1026,13037,0,42.4029664,-71.0372304
1000000US250251606021027,250251606021027,0,0,Block 1027,481,0,42.4025772,-71.0363881
1000000US250251606022000,250251606022000,5,0,Block 2000,491,0,42.4106721,-71.0349519
1000000US250251606022001,250251606022001,55,0,Block 2001,12377,0,42.4099339,-71.0342961
1000000US250251606022002,250251606022002,94,0,Block 2002,27546,0,42.4085593,-71.0334672
1000000US250251606022003,250251606022003,62,0,Block 2003,10372,0,42.4079432,-71.0339106
1000000US250251606022004,250251606022004,3,0,Block 2004,5067,0,42.4091176,-71.0351485
1000000US250251606022005,250251606022005,53,0,Block 2005,10937,0,42.4086166,-71.0353906
1000000US250251606022006,250251606022006,69,0,Block 2006,8383,0,42.4075366,-71.0346645
1000000US250251606022007,250251606022007,61,0,Block 2007,8096,0,42.4080396,-71.035875
1000000US250251606022008,250251606022008,58,0,Block 2008,6928,0,42.4074433,-71.0362741
1000000US250251606022009,250251606022009,58,0,Block 2009,6755,0,42.4070522,-71.0350508
1000000US250251606022010,250251606022010,5,0,Block 2010,3201,0,42.4067026,-71.0338011
1000000US250251606022011,250251606022011,87,0,Block 2011,8921,0,42.4069866,-71.0332438
1000000US250251606022012,250251606022012,65,0,Block 2012,9963,0,42.4072399,-71.0323661
1000000US250251606022013,250251606022013,120,0,Block 2013,19274,0,42.4085296,-71.0323242
1000000US250251606023000,250251606023000,51,0,Block 3000,10185,0,42.4132367,-71.0324835
1000000US250251606023001,250251606023001,24,0,Block 3001,9963,0,42.4120579,-71.0319579
1000000US250251606023002,250251606023002,21,0,Block 3002,5083,0,42.4125789,-71.0327872
1000000US250251606023003,250251606023003,18,0,Block 3003,5468,0,42.4129944,-71.0333099
1000000US250251606023004,250251606023004,89,0,Block 3004,15867,0,42.4117517,-71.0328258
1000000US250251606023005,250251606023005,97,0,Block 3005,16316,0,42.4112357,-71.0332927
1000000US250251606023006,250251606023006,11,0,Block 3006,2523,0,42.4111485,-71.0345333
1000000US250251606023007,250251606023007,38,0,Block 3007,9975,0,42.4106435,-71.033912
1000000US250251606023008,250251606023008,19,0,Block 3008,5829,0,42.4101688,-71.033126
1000000US250251606023009,250251606023009,102,0,Block 3009,13167,0,42.4102368,-71.032159
1000000US250251606023010,250251606023010,89,0,Block 3010,16008,0,42.410471,-71.030115
1000000US250251606023011,250251606023011,31,0,Block 3011,6993,0,42.4112878,-71.0304801
1000000US250251606023012,250251606023012,53,0,Block 3012,3625,0,42.4119209,-71.0310494
1000000US250251606023013,250251606023013,0,0,Block 3013,283,0,42.4123637,-71.0312561
1000000US250251606023014,250251606023014,69,0,Block 3014,8909,0,42.4101994,-71.0308926
1000000US250251606023015,250251606023015,113,0,Block 3015,28011,0,42.4092022,-71.0313365
1000000US250251606024000,250251606024000,378,0,Block 4000,18802,0,42.4087161,-71.0287309
1000000US250251606024001,250251606024001,29,0,Block 4001,5523,0,42.4093477,-71.0295141
1000000US250251606024002,250251606024002,41,0,Block 4002,6730,0,42.4082412,-71.0293582
1000000US250251606024003,250251606024003,39,0,Block 4003,9197,0,42.4085412,-71.0301813
1000000US250251606024004,250251606024004,85,0,Block 4004,10606,0,42.4067236,-71.0290573
1000000US250251606024005,250251606024005,68,0,Block 4005,5803,0,42.4070205,-71.0284834
1000000US250251606024006,250251606024006,47,0,Block 4006,30161,0,42.4071686,-71.0276895
1000000US250251606024007,250251606024007,1,0,Block 4007,2326,0,42.4061107,-71.0284005
1000000US250251606024008,250251606024008,26,0,Block 4008,9038,0,42.4055986,-71.0289021
1000000US250251606024009,250251606024009,43,0,Block 4009,5950,0,42.4051726,-71.0293879
1000000US250251606024010,250251606024010,0,0,Block 4010,3406,0,42.4056067,-71.027689
1000000US250251606024011,250251606024011,0,0,Block 4011,12797,0,42.4051425,-71.0278944
1000000US250251606024012,250251606024012,0,0,Block 4012,4938,0,42.4059924,-71.0265217
1000000US250251606024013,250251606024013,23,0,Block 4013,3660,0,42.4047363,-71.0296129
1000000US250251606024014,250251606024014,0,0,Block 4014,1511,0,42.4046041,-71.029252
1000000US250251606024015,250251606024015,0,0,Block 4015,459,0,42.40429,-71.0295971
1000000US250251606025000,250251606025000,419,0,Block 5000,48232,0,42.4065645,-71.0305363
1000000US250251606025001,250251606025001,147,0,Block 5001,13052,0,42.4058914,-71.0321942
1000000US250251606025002,250251606025002,120,0,Block 5002,10288,0,42.4057351,-71.0330217
1000000US250251606025003,250251606025003,299,0,Block 5003,27220,0,42.4046824,-71.0315811
1000000US250251701001000,250251701001000,475,0,Block 1000,82362,0,42.409886,-71.0189025
1000000US250251701001001,250251701001001,178,0,Block 1001,30792,0,42.4120176,-71.0264643
1000000US250251701001002,250251701001002,28,0,Block 1002,5503,0,42.4127168,-71.0290845
1000000US250251701001003,250251701001003,16,0,Block 1003,5684,0,42.4124114,-71.0297971
1000000US250251701001004,250251701001004,332,0,Block 1004,59876,1955,42.4110171,-71.0257492
1000000US250251701001005,250251701001005,0,0,Block 1005,2873,0,42.410888,-71.02756
1000000US250251701001006,250251701001006,0,0,Block 1006,17221,0,42.4100009,-71.0259647
1000000US250251701001007,250251701001007,642,0,Block 1007,73035,0,42.4085819,-71.0177137
1000000US250251701002000,250251701002000,447,0,Block 2000,85436,0,42.4070783,-71.0195113
1000000US250251701002001,250251701002001,224,0,Block 2001,30501,0,42.4078777,-71.0184094
1000000US250251701002002,250251701002002,84,0,Block 2002,15049,0,42.4080527,-71.0219928
1000000US250251701002003,250251701002003,86,0,Block 2003,12953,0,42.4091001,-71.0243836
1000000US250251701002004,250251701002004,57,0,Block 2004,14925,0,42.4074235,-71.0194446
1000000US250251701002005,250251701002005,1,0,Block 2005,687,0,42.408828,-71.0235732
1000000US250251701002006,250251701002006,45,0,Block 2006,21105,0,42.4096774,-71.0240994
1000000US250251701002007,250251701002007,68,0,Block 2007,20159,0,42.4087556,-71.0216827
1000000US250251701003000,250251701003000,115,0,Block 3000,14569,0,42.4060934,-71.0156992
1000000US250251701003001,250251701003001,120,0,Block 3001,18857,0,42.4061359,-71.0176357
1000000US250251701003002,250251701003002,292,0,Block 3002,44328,0,42.4065116,-71.0216928
1000000US250251701003003,250251701003003,115,0,Block 3003,39242,0,42.4090343,-71.0266873
1000000US250251701003004,250251701003004,0,0,Block 3004,10788,0,42.4071381,-71.0260012
1000000US250251701003005,250251701003005,0,0,Block 3005,1645,0,42.4122924,-71.0302476
1000000US250251701003006,250251701003006,5,0,Block 3006,6095,0,42.4122731,-71.0307051
1000000US250251701003007,250251701003007,0,0,Block 3007,26230,0,42.409514,-71.0280913
1000000US250251701003008,250251701003008,0,0,Block 3008,7419,0,42.4077799,-71.0264536
1000000US250251701003009,250251701003009,37,0,Block 3009,9137,0,42.4052753,-71.0167255
1000000US250251701003010,250251701003010,89,0,Block 3010,19024,0,42.4052762,-71.0183651
1000000US250251701003011,250251701003011,0,0,Block 3011,11105,0,42.4067133,-71.0252211
1000000US250251701003012,250251701003012,0,0,Block 3012,20994,0,42.4057663,-71.0229091
1000000US250251701003013,250251701003013,0,0,Block 3013,6321,0,42.4063431,-71.0241932
1000000US250251701003014,250251701003014,0,0,Block 3014,297,0,42.4065989,-71.0261272
1000000US250251701003015,250251701003015,0,0,Block 3015,674,0,42.4064779,-71.0265023
1000000US250251701003016,250251701003016,0,0,Block 3016,5147,0,42.4069764,-71.0266081
1000000US250251701003017,250251701003017,0,0,Block 3017,28388,0,42.4043863,-71.0200613
1000000US250251701003018,250251701003018,0,0,Block 3018,0,884,42.4036984,-71.0208932
1000000US250251701003019,250251701003019,0,0,Block 3019,7620,0,42.404168,-71.0185403
1000000US250251701003020,250251701003020,0,0,Block 3020,10481,0,42.4045739,-71.0179351
1000000US250251701003021,250251701003021,0,0,Block 3021,874,0,42.4062941,-71.0262653
1000000US250251701003022,250251701003022,0,0,Block 3022,574,0,42.406313,-71.0264784
1000000US250251701003023,250251701003023,0,0,Block 3023,10291,0,42.4061985,-71.0254656
1000000US250251701004000,250251701004000,167,0,Block 4000,17070,0,42.4116983,-71.0200175
1000000US250251701004001,250251701004001,51,0,Block 4001,9990,0,42.4118458,-71.0218395
1000000US250251701004002,250251701004002,51,0,Block 4002,9916,0,42.4120601,-71.0225976
1000000US250251701004003,250251701004003,46,0,Block 4003,10821,0,42.4122784,-71.0233934
1000000US250251701004004,250251701004004,71,0,Block 4004,15651,0,42.4130009,-71.0248901
1000000US250251701004005,250251701004005,86,0,Block 4005,17577,0,42.4137313,-71.0272873
1000000US250251701004006,250251701004006,19,0,Block 4006,7565,0,42.4133366,-71.0283005
1000000US250251701004007,250251701004007,137,0,Block 4007,23955,0,42.4125777,-71.0258639
1000000US250251701004008,250251701004008,0,0,Block 4008,564,0,42.4130231,-71.028283
1000000US250251701004009,250251701004009,99,0,Block 4009,16557,0,42.4110705,-71.0203305
1000000US250251701005000,250251701005000,130,0,Block 5000,16188,0,42.4127099,-71.0185309
1000000US250251701005001,250251701005001,113,0,Block 5001,17265,0,42.412948,-71.0193928
1000000US250251701005002,250251701005002,105,0,Block 5002,16324,0,42.413185,-71.0202614
1000000US250251701005003,250251701005003,96,0,Block 5003,14545,0,42.4134092,-71.0210561
1000000US250251701005004,250251701005004,106,0,Block 5004,14841,0,42.4136162,-71.0218136
1000000US250251701005005,250251701005005,130,0,Block 5005,16256,0,42.4138394,-71.0226133
1000000US250251701005006,250251701005006,99,0,Block 5006,16285,0,42.4140748,-71.0234457
1000000US250251701005007,250251701005007,90,0,Block 5007,16113,0,42.4142953,-71.02428
1000000US250251701005008,250251701005008,93,0,Block 5008,16116,0,42.4145259,-71.0251063
1000000US250251701005009,250251701005009,134,0,Block 5009,16173,0,42.4147508,-71.0259396
1000000US250251701005010,250251701005010,114,0,Block 5010,16175,0,42.4149853,-71.0267706
1000000US250251701005011,250251701005011,110,0,Block 5011,16097,0,42.4152069,-71.0276082
1000000US250251701006000,250251701006000,101,0,Block 6000,21656,0,42.4164008,-71.029393
1000000US250251701006001,250251701006001,0,0,Block 6001,3772,0,42.4161889,-71.0312529
1000000US250251701006002,250251701006002,57,0,Block 6002,15014,0,42.4162225,-71.0317692
1000000US250251701006003,250251701006003,16,0,Block 6003,6145,0,42.4149709,-71.0318351
1000000US250251701006004,250251701006004,34,0,Block 6004,8881,0,42.4146244,-71.0325186
1000000US250251701006005,250251701006005,4,0,Block 6005,1827,0,42.4142182,-71.0329524
1000000US250251701006006,250251701006006,46,0,Block 6006,3506,0,42.4131837,-71.0319068
1000000US250251701006007,250251701006007,50,0,Block 6007,8040,0,42.4136641,-71.0318508
1000000US250251701006008,250251701006008,11,0,Block 6008,8297,0,42.4136663,-71.0312978
1000000US250251701006009,250251701006009,0,0,Block 6009,3025,0,42.4135369,-71.0308845
1000000US250251701006010,250251701006010,0,0,Block 6010,1472,0,42.4147678,-71.031248
1000000US250251701006011,250251701006011,119,0,Block 6011,26316,0,42.4145283,-71.0305198
1000000US250251701006012,250251701006012,50,0,Block 6012,10208,0,42.4136929,-71.0297945
1000000US250251701006013,250251701006013,0,0,Block 6013,5681,0,42.4157434,-71.0309754
1000000US250251701006014,250251701006014,118,0,Block 6014,17340,0,42.4157048,-71.0293707
1000000US250251701006015,250251701006015,116,0,Block 6015,15741,0,42.4150472,-71.0295426
1000000US250251701007000,250251701007000,179,0,Block 7000,20422,0,42.411889,-71.0129951
1000000US250251701007001,250251701007001,62,0,Block 7001,10256,0,42.4125304,-71.015352
1000000US250251701007002,250251701007002,158,0,Block 7002,16282,0,42.4122491,-71.016868
1000000US250251701007003,250251701007003,155,0,Block 7003,16068,0,42.4124855,-71.0176985
1000000US250251701007004,250251701007004,177,0,Block 7004,18060,0,42.4109356,-71.0173614
1000000US250251701007005,250251701007005,110,0,Block 7005,42380,0,42.4113578,-71.0149589
1000000US250251701007006,250251701007006,0,0,Block 7006,10739,0,42.4109807,-71.0126244
1000000US250251701007007,250251701007007,69,0,Block 7007,5974,0,42.4103679,-71.0127045
1000000US250251701007008,250251701007008,83,0,Block 7008,16694,0,42.4097373,-71.0134824
1000000US250251701007009,250251701007009,77,0,Block 7009,22940,0,42.4097295,-71.0146433
1000000US250251701007010,250251701007010,265,0,Block 7010,25265,0,42.410148,-71.0170266
1000000US250251702001000,250251702001000,145,0,Block 1000,69096,0,42.4169885,-71.0117438
1000000US250251702001001,250251702001001,124,0,Block 1001,39809,0,42.4179295,-71.0164551
1000000US250251702001002,250251702001002,164,0,Block 1002,30967,0,42.4174954,-71.0182678
1000000US250251702001003,250251702001003,109,0,Block 1003,20486,0,42.4166845,-71.0180845
1000000US250251702001004,250251702001004,96,0,Block 1004,21501,0,42.4156007,-71.0158292
1000000US250251702001005,250251702001005,127,0,Block 1005,8692,0,42.416368,-71.0157771
1000000US250251702001006,250251702001006,209,0,Block 1006,40865,0,42.4153954,-71.0124279
1000000US250251702001007,250251702001007,40,0,Block 1007,10709,0,42.4162855,-71.0128769
1000000US250251702001008,250251702001008,61,0,Block 1008,17105,0,42.415154,-71.013615
1000000US250251702001009,250251702001009,64,0,Block 1009,17733,0,42.4156721,-71.0109752
1000000US250251702001010,250251702001010,89,0,Block 1010,15589,0,42.4157394,-71.0092183
1000000US250251702002000,250251702002000,341,0,Block 2000,60777,0,42.4144838,-71.0146382
1000000US250251702002001,250251702002001,178,0,Block 2001,31771,0,42.4154882,-71.0186061
1000000US250251702002002,250251702002002,276,0,Block 2002,35935,0,42.4147044,-71.0203111
1000000US250251702002003,250251702002003,20,0,Block 2003,6850,0,42.4139781,-71.0176572
1000000US250251702002004,250251702002004,348,0,Block 2004,50640,0,42.4129998,-71.0141246
1000000US250251702002005,250251702002005,144,0,Block 2005,24032,0,42.4133443,-71.0125337
1000000US250251702002006,250251702002006,88,0,Block 2006,13539,0,42.4136984,-71.0114029
1000000US250251702003000,250251702003000,59,0,Block 3000,12741,0,42.4162909,-71.0231402
1000000US250251702003001,250251702003001,246,0,Block 3001,43145,0,42.4173915,-71.0270455
1000000US250251702003002,250251702003002,0,0,Block 3002,5281,0,42.4178543,-71.0303987
1000000US250251702003003,250251702003003,0,0,Block 3003,2715,0,42.4179131,-71.0306717
1000000US250251702003004,250251702003004,12,0,Block 3004,4505,0,42.4183976,-71.0308831
1000000US250251702003005,250251702003005,13,0,Block 3005,4782,0,42.4177067,-71.03125
1000000US250251702003006,250251702003006,25,0,Block 3006,9154,0,42.4159989,-71.025021
1000000US250251702003007,250251702003007,173,0,Block 3007,38750,0,42.4168138,-71.0279956
1000000US250251702003008,250251702003008,78,0,Block 3008,15310,0,42.4155893,-71.0235009
1000000US250251702004000,250251702004000,67,0,Block 4000,18612,0,42.418706,-71.0203212
1000000US250251702004001,250251702004001,74,0,Block 4001,20034,0,42.4185459,-71.022261
1000000US250251702004002,250251702004002,74,0,Block 4002,19794,0,42.4187456,-71.0231443
1000000US250251702004003,250251702004003,97,0,Block 4003,20728,0,42.4190069,-71.0239942
1000000US250251702004004,250251702004004,185,0,Block 4004,48786,0,42.4205793,-71.0271275
1000000US250251702004005,250251702004005,27,0,Block 4005,7951,0,42.4200709,-71.0252564
1000000US250251702004006,250251702004006,22,0,Block 4006,7589,0,42.4202732,-71.0259569
1000000US250251702004007,250251702004007,81,0,Block 4007,24557,0,42.4199591,-71.0286275
1000000US250251702004008,250251702004008,0,0,Block 4008,2425,0,42.4208902,-71.0285171
1000000US250251702004009,250251702004009,13,0,Block 4009,15755,0,42.4205818,-71.0294068
1000000US250251702004010,250251702004010,9,0,Block 4010,5360,0,42.4214208,-71.0291406
1000000US250251702004011,250251702004011,12,0,Block 4011,8794,0,42.419259,-71.0303895
1000000US250251702004012,250251702004012,0,0,Block 4012,3274,0,42.4194661,-71.0296604
1000000US250251702004013,250251702004013,293,0,Block 4013,53900,0,42.4177276,-71.0254898
1000000US250251702004014,250251702004014,27,0,Block 4014,6517,0,42.4184153,-71.0255049
1000000US250251702004015,250251702004015,69,0,Block 4015,15358,0,42.4188898,-71.0272219
1000000US250251702004016,250251702004016,73,0,Block 4016,19249,0,42.4164282,-71.0206641
1000000US250251702004017,250251702004017,48,0,Block 4017,16121,0,42.4173515,-71.0210352
1000000US250251702004018,250251702004018,66,0,Block 4018,15745,0,42.4180187,-71.0207529
1000000US250251702004019,250251702004019,98,0,Block 4019,15381,0,42.4157036,-71.0210203
1000000US250251703001000,250251703001000,73,0,Block 1000,268965,0,42.4460617,-71.0177253
1000000US250251703001001,250251703001001,0,0,Block 1001,5712,0,42.447012,-71.0217537
1000000US250251703001002,250251703001002,28,0,Block 1002,14667,0,42.4460175,-71.0205904
1000000US250251703001003,250251703001003,283,0,Block 1003,164457,0,42.4436084,-71.0199586
1000000US250251703001004,250251703001004,0,0,Block 1004,15031,0,42.4449686,-71.0197004
1000000US250251703001005,250251703001005,0,0,Block 1005,11456,0,42.4447354,-71.0208681
1000000US250251703001006,250251703001006,0,0,Block 1006,4862,0,42.4453403,-71.0245931
1000000US250251703001007,250251703001007,7,0,Block 1007,8890,0,42.4443445,-71.0250272
1000000US250251703001008,250251703001008,0,0,Block 1008,489,0,42.4447589,-71.0256542
1000000US250251703001009,250251703001009,34,0,Block 1009,17961,0,42.4424101,-71.0201164
1000000US250251703001010,250251703001010,1262,0,Block 1010,195473,0,42.4406229,-71.0205723
1000000US250251703001011,250251703001011,0,0,Block 1011,2178,0,42.4380748,-71.019438
1000000US250251703001012,250251703001012,58,0,Block 1012,8639,0,42.4444277,-71.0242386
1000000US250251703001013,250251703001013,110,0,Block 1013,28008,0,42.4411094,-71.0175942
1000000US250251703001014,250251703001014,88,0,Block 1014,24287,0,42.443576,-71.0142947
1000000US250251703001015,250251703001015,9,0,Block 1015,5937,0,42.4441884,-71.0136207
1000000US250251703001016,250251703001016,4,0,Block 1016,736,0,42.4435814,-71.0134317
1000000US250251703002000,250251703002000,9,0,Block 2000,12017,0,42.4430567,-71.0129523
1000000US250251703002001,250251703002001,0,0,Block 2001,19938,0,42.4417159,-71.0137059
1000000US250251703002002,250251703002002,9,0,Block 2002,17318,0,42.4418561,-71.0126583
1000000US250251703002003,250251703002003,0,0,Block 2003,5454,0,42.4417885,-71.0107921
1000000US250251703002004,250251703002004,78,0,Block 2004,181042,0,42.4385211,-71.0133575
1000000US250251703002005,250251703002005,0,0,Block 2005,0,54023,42.4358083,-71.016044
1000000US250251703002006,250251703002006,234,0,Block 2006,66821,0,42.4388719,-71.0162351
1000000US250251703002007,250251703002007,0,0,Block 2007,0,64057,42.4371356,-71.0140571
1000000US250251703002008,250251703002008,0,0,Block 2008,0,54005,42.4349509,-71.0125891
1000000US250251703002009,250251703002009,0,0,Block 2009,496,0,42.43745,-71.0105263
1000000US250251703002010,250251703002010,42,0,Block 2010,49377,0,42.4368017,-71.0191188
1000000US250251703002011,250251703002011,0,0,Block 2011,1250,0,42.437233,-71.020379
1000000US250251703002012,250251703002012,0,0,Block 2012,572,0,42.4369291,-71.0210415
1000000US250251703002013,250251703002013,0,0,Block 2013,2423,0,42.4360429,-71.0204379
1000000US250251703002014,250251703002014,0,0,Block 2014,7758,0,42.4329546,-71.0112545
1000000US250251703002015,250251703002015,0,0,Block 2015,0,214209,42.4326865,-71.012624
1000000US250251703002016,250251703002016,0,0,Block 2016,126877,18817,42.4325167,-71.0064361
1000000US250251703002017,250251703002017,0,0,Block 2017,10491,0,42.4310706,-71.0165462
1000000US250251703002018,250251703002018,0,0,Block 2018,5137,0,42.4308317,-71.0147537
1000000US250251703002019,250251703002019,0,0,Block 2019,5314,0,42.4318836,-71.0172482
1000000US250251703002020,250251703002020,0,0,Block 2020,0,2038,42.4311538,-71.0047358
1000000US250251703002021,250251703002021,0,0,Block 2021,52179,0,42.4307002,-71.010341
1000000US250251703002022,250251703002022,19,0,Block 2022,1022,0,42.4356038,-71.0217786
1000000US250251703002023,250251703002023,0,0,Block 2023,5025,0,42.4360465,-71.0209427
1000000US250251703002024,250251703002024,68,0,Block 2024,22717,0,42.4347985,-71.0213895
1000000US250251703002025,250251703002025,30,0,Block 2025,5944,0,42.4353823,-71.0213653
1000000US250251703002026,250251703002026,0,0,Block 2026,0,11451,42.4300208,-71.0053663
1000000US250251703002027,250251703002027,0,0,Block 2027,0,55486,42.4298301,-71.0010987
1000000US250251703002028,250251703002028,0,0,Block 2028,38652,0,42.4300865,-70.999185
1000000US250251703002029,250251703002029,0,0,Block 2029,0,341,42.4309446,-70.99739
1000000US250251703002030,250251703002030,0,0,Block 2030,3013,0,42.4297034,-70.9982952
1000000US250251703002031,250251703002031,0,0,Block 2031,0,394,42.4282659,-70.999353
1000000US250251703002032,250251703002032,0,0,Block 2032,6694,0,42.4252448,-71.001618
1000000US250251703002033,250251703002033,184,0,Block 2033,358681,0,42.426444,-71.0042613
1000000US250251703002034,250251703002034,0,0,Block 2034,250034,0,42.4288413,-71.0103015
1000000US250251703002035,250251703002035,4,0,Block 2035,11721,0,42.4281024,-71.0129561
1000000US250251703002036,250251703002036,0,0,Block 2036,18885,0,42.427949,-71.014103
1000000US250251703002037,250251703002037,0,0,Block 2037,11018,0,42.4272131,-71.0118688
1000000US250251703002038,250251703002038,0,0,Block 2038,24270,0,42.4295691,-71.0167703
1000000US250251703002039,250251703002039,0,0,Block 2039,13498,0,42.4303226,-71.0167867
1000000US250251703002040,250251703002040,0,0,Block 2040,8938,0,42.4284785,-71.0154892
1000000US250251703002041,250251703002041,0,0,Block 2041,3804,0,42.4259809,-71.0124904
1000000US250251703002042,250251703002042,0,0,Block 2042,24612,0,42.426204,-71.0119103
1000000US250251703002043,250251703002043,222,0,Block 2043,13881,0,42.4254816,-71.0100974
1000000US250251703002044,250251703002044,0,0,Block 2044,869,0,42.4247817,-71.0110385
1000000US250251703002045,250251703002045,0,0,Block 2045,863,0,42.4356322,-71.0126138
1000000US250251703003000,250251703003000,0,0,Block 3000,6161,0,42.4328045,-71.0177113
1000000US250251703003001,250251703003001,0,0,Block 3001,89202,14009,42.434634,-71.0196225
1000000US250251703003002,250251703003002,0,0,Block 3002,68866,0,42.4322007,-71.0203106
1000000US250251703003003,250251703003003,0,0,Block 3003,1429,0,42.4309025,-71.0217171
1000000US250251703003004,250251703003004,0,0,Block 3004,5422,0,42.4317987,-71.0178404
1000000US250251703003005,250251703003005,0,0,Block 3005,22003,0,42.4302967,-71.018821
1000000US250251703003006,250251703003006,0,0,Block 3006,3218,0,42.4303466,-71.0175921
1000000US250251703003007,250251703003007,0,0,Block 3007,1520,0,42.4313672,-71.0232602
1000000US250251703003008,250251703003008,0,0,Block 3008,24757,0,42.4304124,-71.0222929
1000000US250251703003009,250251703003009,35,0,Block 3009,6744,0,42.4305294,-71.024487
1000000US250251703003010,250251703003010,10,0,Block 3010,3078,0,42.4308532,-71.0238041
1000000US250251703003011,250251703003011,0,0,Block 3011,713,0,42.429234,-71.0221413
1000000US250251703003012,250251703003012,0,0,Block 3012,34167,0,42.4294979,-71.0206158
1000000US250251703003013,250251703003013,47,0,Block 3013,12965,0,42.4284208,-71.0211096
1000000US250251703003014,250251703003014,36,0,Block 3014,23032,0,42.4284073,-71.022738
1000000US250251703003015,250251703003015,61,0,Block 3015,52492,5557,42.4285068,-71.0242415
1000000US250251703003016,250251703003016,19,0,Block 3016,12109,0,42.4304103,-71.023237
1000000US250251703003017,250251703003017,0,0,Block 3017,0,1894,42.4302957,-71.0237188
1000000US250251703003018,250251703003018,52,0,Block 3018,11314,0,42.4265509,-71.0229611
1000000US250251703003019,250251703003019,31,0,Block 3019,13312,0,42.4274233,-71.0215975
1000000US250251703003020,250251703003020,0,0,Block 3020,10903,0,42.4283736,-71.0198179
1000000US250251703003021,250251703003021,0,0,Block 3021,7225,0,42.4296086,-71.0183309
1000000US250251703003022,250251703003022,85,0,Block 3022,15638,0,42.4269224,-71.0252913
1000000US250251703003023,250251703003023,89,0,Block 3023,17337,0,42.4265242,-71.0259454
1000000US250251703003024,250251703003024,65,0,Block 3024,7493,0,42.4267524,-71.0243222
1000000US250251703003025,250251703003025,133,0,Block 3025,23677,0,42.4251776,-71.0248322
1000000US250251703003026,250251703003026,0,0,Block 3026,7393,0,42.4248242,-71.024369
1000000US250251703003027,250251703003027,0,0,Block 3027,4972,0,42.4262261,-71.0225262
1000000US250251703003028,250251703003028,0,0,Block 3028,2741,0,42.4260699,-71.0223445
1000000US250251703003029,250251703003029,0,0,Block 3029,5192,0,42.4276659,-71.0202233
1000000US250251703003030,250251703003030,21,0,Block 3030,5157,0,42.4237623,-71.0261605
1000000US250251703003031,250251703003031,66,0,Block 3031,14491,0,42.4242715,-71.0270252
1000000US250251703003032,250251703003032,114,0,Block 3032,28517,574,42.4254598,-71.0263736
1000000US250251703003033,250251703003033,82,0,Block 3033,36128,0,42.4227251,-71.0278402
1000000US250251703003034,250251703003034,0,0,Block 3034,4481,0,42.422472,-71.0269361
1000000US250251703003035,250251703003035,0,0,Block 3035,869,0,42.4236343,-71.0255725
1000000US250251703003036,250251703003036,0,0,Block 3036,4107,0,42.4246765,-71.0241995
1000000US250251703004000,250251703004000,61,0,Block 4000,20973,0,42.4280286,-71.0181004
1000000US250251703004001,250251703004001,0,0,Block 4001,6263,0,42.428278,-71.0189634
1000000US250251703004002,250251703004002,0,0,Block 4002,5221,0,42.4270927,-71.0205807
1000000US250251703004003,250251703004003,52,0,Block 4003,10918,0,42.4267308,-71.0202923
1000000US250251703004004,250251703004004,82,0,Block 4004,16141,0,42.4255075,-71.0216047
1000000US250251703004005,250251703004005,6,0,Block 4005,6512,0,42.4259355,-71.0220701
1000000US250251703004006,250251703004006,5,0,Block 4006,8687,0,42.4243976,-71.0241141
1000000US250251703004007,250251703004007,117,0,Block 4007,17870,0,42.4242728,-71.0233216
1000000US250251703004008,250251703004008,73,0,Block 4008,10370,0,42.423914,-71.0225719
1000000US250251703004009,250251703004009,88,0,Block 4009,11686,0,42.4250416,-71.0209729
1000000US250251703004010,250251703004010,81,0,Block 4010,15467,0,42.4245207,-71.0194684
1000000US250251703004011,250251703004011,238,0,Block 4011,67165,0,42.4233532,-71.0195201
1000000US250251703004012,250251703004012,25,0,Block 4012,8192,0,42.4221974,-71.0190928
1000000US250251703004013,250251703004013,40,0,Block 4013,16421,0,42.4228278,-71.021114
1000000US250251703004014,250251703004014,55,0,Block 4014,6103,0,42.4227634,-71.0224465
1000000US250251703004015,250251703004015,72,0,Block 4015,10129,0,42.4231175,-71.0238157
1000000US250251703004016,250251703004016,12,0,Block 4016,4935,0,42.4234289,-71.0250914
1000000US250251703004017,250251703004017,56,0,Block 4017,19163,0,42.4224213,-71.0259313
1000000US250251703004018,250251703004018,83,0,Block 4018,16329,0,42.4218904,-71.0251192
1000000US250251703004019,250251703004019,55,0,Block 4019,16370,0,42.4216918,-71.0244038
